Restaurant Name,Rating,Category,Address,,,,,,
7-Eleven (11528 - 107 Avenue),4.9,Bakery,11528 - 107 Avenue,Edmonton,AB,T5H,,,
A&W (82nd Ave Edm & 101 Street),4.6,Fast food,8115 101 St Nw,Edmonton,AB,T6E,1Z2,,
Starbucks (10001 107th Street),4.6,Bakery,10001 107th Street,Edmonton,AB,T5J,1J1,,
Harvey's (109 St & 104 Ave),4.6,Burgers,10358 109 St Nw,Edmonton,AB,T5J,,,
Denny's (10803-104 Ave NW),4.2,Breakfast and brunch,10803-104 Ave Nw,Edmonton,AB,T5J,4Z5,,
Ricky's All Day Grill (Jasper Ave),4.6,Breakfast and brunch,10140 109 Street,Edmonton,AB,T5J,1M7,,
Tim Hortons (Unit # 240 - 10111 104 Avenue Unit 240),4.4,Bakery,Unit # 240 - 10111 104 Avenue ,Unit 240,AB,,,,
Cora Breakfast and Lunch (10041 106 th Street NW),4.6,Breakfast and brunch,10041 106 Th Street Nw,Edmonton,AB,T5J,,,
A&W (PC 137th),4.4,Fast food,5011 137th Avenue Ne,Edmonton,AB,T5A,,,
Walmart (5004 98 Ave NW),New,Grocery,5004 98 Ave Nw,Edmonton,AB,T6A,0A1,,
IHOP (3921 Calgary Trail),4.4,Burgers,3921 Calgary Trail,Edmonton,AB,T6H,4J8,,
IHOP (15130 127Th St),4.4,Breakfast and brunch,15130 127th St,Edmonton,AB,T6V,,,
Watts Cookin,New,Comfort food,12116 107 St Nw,Edmonton,AB,T5G,,,
Second Cup (7477 - 101st Avenue NW),New,Coffee & tea,101st Avenue Nw,7477,AB,,,,
Tantalizers African Express,4.1,African,12424 118 Ave Nw,Edmonton,AB,T5L,2K4,,
Langano Skies Ethiopian Restaurant,4.5,Ethiopian,9906 72 Ave Nw,Edmonton,AB,T6E,0Z3,,
Booster Juice (7436 68 Ave),4.7,Sandwich,7436 68 Avenue Northwest,Edmonton,AB,T6E,,,
CoCo Fresh Tea & Juice (Tamarack),4.9,Bubble tea,885 Tamarack Way Northwest,Edmonton,AB,0n3,,,
CoCo Fresh Tea & Juice - Windermere,4.7,asian,1307 Windermere Way Southwest,Edmonton,AB,T6W,0P1,,
Crave Cupcakes,5,Desserts,7929 104 St Nw,Edmonton,AB,T6E,4C9,,
Taste Blends,4.8,Indian,9332 34 Avenue Northwest,Edmonton,AB,T6E,5X8,,
Teacup2Go,4.4,Bubble tea,2960 Ellwood Drive Sw,Edmonton,AB,T6X,,,
Fine Pizza & Donair,4.1,Halal,14062 127 Street Northwest,Edmonton,AB,T6V,1K4,,
Pho Hoan Pasteur (West Link),4.8,Vietnamese,16948 107 Ave Nw,Edmonton,AB,T5P,4C3,,
Heeretea 東喜茶 Edmonton,4.7,Asian,11116 - 82 Avenue Nw Garneau,Edmonton,AB,T6G,,,
Sam’s Pizza and Donair,4.7,Pizza,18236 89 Ave Nw,Edmonton,AB,T5T,,,
Boba boy (Edmonton),4.1,Bubble tea,20013 Lessard Road Northwest Edmonton,Ab T6m 0k4 Canada,AB,,,,
Palabok House,4.7,Filipino,10525 51 Avenue Northwest,Edmonton,AB,T6H,0K5,,
Swagat India Bistro & Bar,4.7,Asian fusion,9737 118 Ave Nw,Edmonton,AB,,,,
Urban Plant Cafe,4.9,Korean,18a 9261 34 Ave Nw,Edmonton,AB,T6E,,,
Mikado Restaurant (Westside),4.8,Japanese,9942 170 Street Northwest,Edmonton,AB,T5T,,,
Menchie's Frozen Yogurt (Garneau),4.6,Desserts,8705 109 St Nw,Edmonton,AB,T6G,2L5,,
Pizza Unlimited & Fried Chicken,4.6,Pizza,2386 23 Ave Nw,Edmonton,AB,T6T,0R1,,
Kingdom of Spices,4.5,Indian,4547 118 Avenue Northwest,Edmonton,AB,T5W,1A8,,
Garlic & Greens,4,Indian,5611 23 Avenue Northwest,Edmonton,AB,T6L,7B9,,
Nosh Cafe (North),4.8,Indian,15945 97 Street Northwest ,Edmonton,AB,T5X,0C7,,
Rosso Pizzeria,4.7,Pizza,8738 109 Street Northwest,Edmonton,AB,T6G,1.00E+09,,
YiFang Taiwan Fruit Tea 一芳台灣水果茶 (WEM),5,Bubble tea,2580-8882 170 St Nw,Edmonton,AB,T5T,4M2,,
Seoul Fried Chicken (Whyte Ave),4.8,Korean,7904b 104 Street Northwest,Edmonton,AB,T6J,4C8,,
Song Tea 丧茶 (South),New,Bubble tea,3354a Gateway Boulevard Northwest Edmonton,Ab T6j 6v1,AB,,,,
Dil-E-Punjab Sweets and Restaurant,4.2,Indian,1531 Mill Woods Road East Nw,Edmonton,AB,T6L,,,
The Buckingham,4.6,Burgers,10439 82 Avenue Northwest,Edmonton,AB,T6E,2A1,,
Oodle Noodle (Terwillegar),4.8,Asian fusion,2305 Rabbit Hill Rd Nw #3,Edmonton,AB,T6R,3L6,,
Shoyu Sushi,4.7,Japanese,10011 109 Street Northwest Edmonton,Ab T5j,AB,,,,
Remedy Cafe (Whyte Ave),4.8,Indian,10479 82 Avenue Northwest,Edmonton,AB,T6E,,,
Tokyo Express (Oliver Square),4.8,Sushi,11436 104 Ave Nw ,Edmonton,AB,T5H,,,
New Streets Of India,4,Burgers,1764 34 Avenue,Edmonton,AB,T6T,,,
Phobulous,4.7,Vietnamese,8701 109 St Nw,Edmonton,AB,T6G,2L5,,
Pho Hoan Pasteur (Edmonton),4.8,Vietnamese,6566 28 Ave Nw,Edmonton,AB,T6L,,,
Tapsilog Filipino Cuisine,4.7,Filipino,10617 51 Ave Nw A Edmonton AB T6H,,AB,,,,
Good Buddy Chinese Restaurant (South),4.6,Chinese,2059 111 Street Northwest Edmonton,Ab T6j 4v9,AB,,,,
Chicko Chicken Edmonton (southgate),4.7,Korean,10633 51 Avenue Northwest,Edmonton,AB,T6H,0K8,,
New Everest Indian Multi Kitchen & Bar,4.7,Indian,10540 82 Ave Nw,Edmonton,AB,T6E,2A4,,
Padmanadi  (Southside),5,Vegetarian,106 6925 Gateway Boulevard Northwest,Edmonton,AB,T6H,2J1,,
Million Thai Restaurant,4.4,Thai,4109 118 Avenue Northwest,Edmonton,AB,T5W,1A3,,
Chettinad Aachy's,4.4,Indian,15525 Stony Plain Road Northwest,Edmonton,AB,T5P,,,
Doughnut Party (Brewery),4.8,Bakery,11980 104 Ave Nw,Edmonton,AB,T5K,0G6,,
Dagu Happy Cup 大鼓奶茶,4.9,Asian,10408 Jasper Avenue Northwest,Edmonton,AB,T5J,,,
Masala Tree,4.4,Indian,2714 141 Street Southwest Edmonton,AB T6W,AB,,,,
Lovely Pizza & Indian Cuisine,4.2,Pizza,16615 50 Street Northwest,Edmonton,AB,,,,
Mudpot Restaurant,4.2,Indian,23 Ave Nw #2382,Edmonton,AB,T6T,0R1,,
Siam Thai Kitchen,4.6,Thai,15883 116 Avenue Northwest ,Edmonton,AB,T5M,,,
Cosmic Pizza and Donair (Downtown),4.7,Pizza,10412 102 Ave,Edmonton,AB,T5J,0B4,,
Cinnaholic Bakery (Whyte Ave),4.7,Desserts,10345 82 Ave Nw Unit 101,Edmonton,AB,T6E,,,
PrimeTime Donair & Poutine - Ermineskin,4.8,Burgers,3004b 106 St,Edmonton,AB,T6J,5M5,,
Smokin' Barrels Cocina Latina,4.4,Mexican,13119 156 St Nw,Edmonton,AB,T5V,1V2,,
Lemongrass Cafe,4.7,Vietnamese,10417 51 Avenue,Edmonton,AB,T6H,0K4,,
Tasty Indian Restaurant & Meat Shop,4.4,Indian,12916 127 St Nw,Edmonton,AB,T5L,1A9,,
TasteBuds Hyderabadi Indian Fusion,4.5,Indian,5641 Riverbend Road Northwest,Edmonton,AB,T6H,,,
Checkers Pizza & Kabab (Whyte Ave.),4.7,Pizza,10658 82 Avenue Northwest,Edmonton,AB,T6E,,,
Y-Not Indian Bar & Bistro,4.2,Indian,3311 34 Street Northwest,Edmonton,AB,T6T,2K6,,
New Gurkha Indian Restaurant & Bar,4.4,Indian,4005 Gateway Blvd Nw,Edmonton,AB,T6J,,,
Kathmandu rasoi Ltd,4.7,Indian,17759 98a Ave Nw,Edmonton,AB,T5T,5W8,,
Soban Sushi & Asian Taste,4.8,Sushi,7450 82 Avenue Northwest,Edmonton,AB,T6B,0G2,,
Royal Sweets & Restaurant,4.2,Indian,5065 22 Avenue Southwest,Edmonton,AB,T6X,,,
Raja Foods,4.4,Indian,5173 55 Ave Nw,Edmonton,AB,T6B,,,
M&M Food Market (Sudbury-Paris),New,Grocery,1500 Paris St.,Sudbury,ON,P3E3B5,,,
Win Fortune,3.7,Chinese,840 Norte Dame Ave,Sudbury,ON,P3A,,,
Popular Pizza (Sudbury),4.5,Pizza,82 Cedar Street,Greater Sudbury,ON,P3E,1A5,,
Burger King #3579 (660 Notre Dame Avenue),4.3,American,660 Notre Dame Avenue,Sudbury,ON,P3C,5L2,,
Chicken Chicken (52 Elm Street),New,Wings,52 Elm Street,Sudbury,ON,P3C,1S7,,
Holy Sweet ft The Cheesecake Factory Bakery (Sudbury),4.7,Desserts,187 Shaughnessy Street Greater Sudbury,On P3E,ON,,,,
Pizza Pizza (52 Elm St),4.2,Chicken Strips,52 Elm Street,Sudbury,ON,P3C,,,
Mary Brown's Chicken (Sudbury),4.6,Chicken,2040 Algonquin Road Greater Sudbury,On P3e 4z6 Canada,ON,,,,
PizzaForno (Elgin St),New,Pizza,84 Elgin Street,Greater Sudbury,ON,P3E,3N3,,
PizzaForno,New,Pizza,82 Ignatius St,Greater Sudbury,ON,P3C,5G3,,
Topper's Pizza (King St),4.2,Pizza,301 King St,Sudbury,ON,P3B,2K7,,
Tony V's Pizza & Restaurant,4.8,Pizza,1323 Martindale Rd,Sudbury,ON,P3E,4J7,,
Rose Apple Asian Cuisine,4.3,Asian,1875 Paris Street,Sudbury,ON,P3E,3C5,,
Red Swan Pizza (Sudbury Lasalle),4,Pizza,900 Lasalle Blvd,Greater Sudbury,ON,P3A,5W8,,
Pizza Hut (121 Loach's Road),4.2,Pizza,121 Loach'S Road,Sudbury,ON,P3E,2P8,,
Indian Food Corner,3.3,Asian,1299 Marcus Drive,Greater Sudbury,ON,P3B,4K6,,
Nexus Pizza,New,Pizza,1349 Lasalle Blvd,Unit 111,ON,,,,
Burger & Wings,New,Burgers,1299 Marcus Dr,Greater Sudbury,ON,P3B,4K6,,
Don's Pizzeria & Spaghetti Restaurant,4.9,Pizza,707 Lorne St Sudbury,Ont P3c 4s4 Canada,ON,,,,
Gus's Restaurant,New,Comfort food,336 Elm St,Sudbury,ON,P3C,1V8,,
Sub World,4.5,Vegetarian,3 Elgin St,Greater Sudbury,ON,P3C,5B7,,
Food Basics (400 Notre Dame St),4.5,Everyday Essentials,400 Notre Dame Ave,Greater Sudbury,ON,P3C,,,
Good Lucky168 Chinese restaurant,4.1,Chinese,40 Elm St,42,ON,Sudbury,,,
Kuppajo Espresso Bar,New,American,109 Larch Street,Greater Sudbury,ON,P3E1B8,,,
Smoke's Poutinerie (Elm St),4.7,Comfort food,40 Elm St,Sudbury,ON,P3C,,,
Sukhdev Restaurant,4.5,Indian,390 Elgin Street,Sudbury,ON,,,,
Peko Peko,New,Asian,73 Elm Street,Greater Sudbury,ON,P3C,1R7,,
Subway (943 Lorne St),4.3,American,943 Lorne St,Sudbury,ON,P3C,4R8,,
Kuppajo Espresso Bar(Regent St),New,Coffee & tea,1500 Regent Street Greater Sudbury,On P3e 3z6 Canada,ON,,,,
Taco Sol,New,Mexican,80 Cedar St,,ON,,,,
Ranvee's Restaurant And Bar,New,Burgers,80 Cedar Street,Greater Sudbury,ON,P3E,1A5,,
Peppi Panini,New,Italian,93 Durham St,Sudbury,ON,P3E,5M7,,
Taj Bistro (Sudbury),4,Indian,151 Larch St,Sudbury,ON,P3E,1,,
KFC (1341 Martindale Road),4.1,American,1341 Martindale Road,Sudbury,ON,P3E,4J7,,
Leslie's Charbroil & Grill,4.6,Comfort food,633 Notre Dame Ave,Sudbury,ON,P3C,,,
Popeyes (878 Notre Dame Ave),4.5,American,883 Notre Dame Avenue,Greater Sudbury,ON,P3C5K2,,,
7 Star Dumpling House (Regent St.),4.6,Chinese,1355 Regent Street,Sudbury,ON,P3E,3Z1,,
Pho Noodle House,4.8,Pho,81 Larch Street Greater Sudbury,On P3e 1b8 Canada,ON,,,,
Cuisine Tropicale,New,American,893 Nôtre Dame Avenue,4,ON,,,,
Tandoori Tastes,New,Vegetarian,96 Larch Street Greater Sudbury,On P3e Canada,ON,,,,
Wendy's (1015 The Kingsway),4.6,Fast food,1015 The Kingsway,Sudbury,ON,P3B,2.00E+06,,
Starbucks (1935 Paris Street),4.8,Bakery,1935 Paris Street,Sudbury,ON,P3E,3C6,,
Arby's - Sudbury (Paris St),4.8,American,1865 Paris Street,Greater Sudbury,ON,P3E,3C5,,
McDonald's (Kingsway),4.3,Burgers,1194 Kingsway,Sudbury,ON,P3A,,,
Okinawa Sushi Regent,4.3,Japanese,1716 Regent Street,Sudbury,ON,P3E,3Z8,,
Little Caesars (1835 Regent St),4.6,Pizza,1835 Regent St,Sudbury,ON,P3E,3Z7,,
East Side Mario's (Lasalle),4.7,Italian,900 Lasalle Blvd.,Sudbury,ON,P3A,,,
Okinawa Sushi Lasalle,4.6,Sushi,798 Lasalle Boulevard Greater Sudbury,On P3A,ON,,,,
"Osmow's (2040 Algonquin Rd, Unit 13A)",4.3,Mediterranean,2040 Algonquin Rd ,Unit 13A,ON,,,,
J&M Indian Cuisine,4,Indian,2037 Long Lake Road,Unit 3,ON,Sudbury,,,
Herbert Fisheries,New,Snacks,1942 Regent Street,Sudbury,ON,P3E,5V5,,
Fionn MacCool's (Regent),4.7,Pub,1877 Regent St,Sudbury,ON,P3E,3Z7,,
The Daventry Kitchen & Bar,New,Comfort food,1500 Regent Street,Greater Sudbury,ON,P3E,3Z6,,
Damascus Restaurant,4.6,Middle Eastern,1210 Lasalle Blvd,Greater Sudbury,ON,P3A,1Y5,,
A&W (2404 Long Lake Rd),4.5,Fast food,2404 Long Lake Rd,Sudbury,ON,P3E,,,
"Dollarama (747 Notre Dame Ave., Unit 102C)",New,Toys,747 Notre Dame Ave.,Unit 102c,ON,,,,
Rudy's Restaurant,4.5,Comfort food,483 Lasalle Blvd,,ON,,,,
Shoeless Joe's Sports Grill (Regent St),4.7,American,2260 Regent St,Sudbury,ON,P3E,,,
Herc's Greek Eatery,4.7,Greek,875 Nôtre Dame Avenue,Sudbury,ON,P3C,,,
Ice Cream Shop,New,Ice Cream & Frozen Yogurt,1299 Marcus Drive,Greater Sudbury,ON,P3B,4K6,,
LCBO (1099 Marcus Drive),New,Alcohol,1099 Marcus Drive,Sudbury,ON,P3B4K6,,,
Red Lobster  (1600 LASALLE BLVD),4,American,1600 Lasalle Blvd,SUDBURY,ON,P3A,,,
King’s Way Buffet,4.2,Chinese,1051 Kingsway,Greater Sudbury,ON,P3B,2.00E+06,,
7 Star Dumpling House (Lasalle Boulevard),4.4,Chinese,1899 Lasalle Boulevard,Greater Sudbury,ON,P3A,2A3,,
BarBurrito: Sudbury: Kingsway,4.4,Mexican,1277 Kingsway,Greater Sudbury,ON,P3B,2.00E+06,,
Tahini's (Sudbury),4.6,Mediterranean,2416 Long Lake Road Greater Sudbury,On P3e 5h5 Canada,ON,,,,
Kwik Way (Bancroft Dr.),New,Convenience,1465 Bancroft Drive,Greater Sudbury,ON,P3B,,,
A-One Dumpling Shop,New,Nepalese,40 Elm St,Elm Place Unit 148,ON,,,,
Tim Hortons (885 Notre Dame Street),4.5,Bakery,885 Notre Dame Street,Sudbury,ON,P3A,2T2,,
Marc's Subs,New,Comfort food,2361 Bancroft Drive,Sudbury,ON,P3B,,,
Taco Bell (1349 LaSalle Blvd),4.4,Mexican,1349 Lasalle Blvd,Sudbury,ON,P3A,,,
SilverCity Sudbury Cinemas,4.5,American,355 Barrydowne Road,Sudbury,ON,4K6,,,
Churchill Convenience,New,Convenience,575 Churchill Avenue,Greater Sudbury,ON,P3A,5N4,,
PIZZERIA ROMA 1894,4.9,Pizza,1894 Lasalle Boulevard,Level / Suite 5,ON,Sudbury,,,
Canadian Tire Gas+ (2040 Algonquin Rd),New,Snacks,2040 Algonquin Rd. ,Unit 30,ON,,,,
Trevi Bar & Grill,New,American,1837 Lasalle Blvd,Sudbury,ON,P3A,2A3,,
Mucho Burrito (1250 Lasalle Boulevard),4.5,Mexican,1250 Lasalle Boulevard,Sudbury,ON,P3A,,,
On the Run 42382 | (463 Falconbridge Rd),New,Everyday Essentials,463 Falconbridge,SUDBURY,ON,P3A,5N4,,
11584 Burger King (6049 Young Street),4.6,American,6049 Young Street,Halifax,NS,B3K,,,
As You Like it Sandwich Bar (Barrington St),New,Salads,1791 Barrington Street,Halifax,NS,B3J,3Y8,,
Laurent French Bakery,New,Breakfast and brunch,2063 Gottingen St,Halifax,NS,B3K,3,,
McDonald's (Kempt),4.5,Burgers,3486 Kempt Road,Halifax,NS,B3K,4X7,,
Starbucks (Garden Stone),4.9,Bakery,5554 Kaye Street,Halifax,NS,B3K,1Y5,,
Wendy's (3580 Kempt Road),4.6,Fast food,3580 Kempt Road,Halifax,NS,B3K,4X8,,
Subway (3045 Robie St),4.5,American,3045 Robie St,Halifax,NS,B3K,4P6,,
Bobar,4.3,Desserts,6082 Quinpool Rd,Halifax,NS,B3L,1A1,,
Booster Juice (6140 Young St),4.8,Healthy,6140 Young St Halifax NS B3K 0G2,,NS,,,,
HARVEST | Clean Eats,4.7,Healthy,1625 Market St,Halifax,NS,B3J,2C8,,
Big General Store,4.8,Desserts,6070 South St,Halifax,NS,Scotia,B3H,,
Dollarama (Young Kempt Centre),4.6,Home & Personal Care,6061 Young Street Halifax,Ns B3k 2a3,NS,,,,
Omelet Brunch & Munch,4.1,Breakfast and brunch,6386 Quinpool Rd,Halifax,NS,B3L,4N2,,
Kempster's Cookhouse & Eatery,4.4,Breakfast and brunch,3644 Kempt Rd,Halifax,NS,B3K,,,
Tim Horton's (7010 Mumford Road Building B4),4.6,Bakery,7010 Mumford Road Building B4,Halifax,NS,B3L,2H6,,
Rudy's,4.8,Sandwich,1681 Granville St,Halifax,NS,B3J,,,
Cafe Taiyaki 52,4.9,Japanese,2009 Brunswick St,Halifax,NS,B3J,,,
Lady Hammond Grill,4.5,Sandwiches,6151 Lady Hammond Road Halifax,B3k 2r9 Canada,NS,,,,
Bedford Basin Farmers Market,New,American,397 Bedford Highway,Halifax,NS,B3M,2L3,,
Julienne's Restaurant and Catering,New,Sandwiches,5595 Fenwick St Halifax NS B3H,,NS,,,,
Xena's Bread and Butter,4.9,Filipino,1996 Brunswick Street,Halifax,NS,B3J,2G7,,
HARVEST Clean Eats (Bayers Lake),4.8,Healthy,120 Susie Lake Crescent,14,NS,,,,
A&W (68 Hogan Court),4.5,Fast food,68 Hogan Court,Halifax,NS,B4b2g2,,,
Pür & Simple (Halifax),4.5,Breakfast and brunch,6140 Young Street,Suite 105,NS,,,,
Cousin's Restaurant,New,Greek,3545 Robie Street,Halifax,NS,B3K,,,
The Breakfast Joint,4.8,Breakfast and brunch,6499 Quinpool,Halifax,NS,Scotia,B3L,,
Flynn's Dairy Bar & Convenience (Spring Garden),4.4,Convenience,5994 Spring Garden Rd,Halifax,NS,B3H,1Y7,,
East Cup Cafe,New,Coffee & tea,1936 Robie St,Halifax,NS,B3H,,,
Cabin Coffee,4.2,Coffee & tea,1554 Hollis St,Halifax,NS,B3J,,,
Kenny's Pizza Bedford,4.4,Pizza,1658 Bedford Highway,NAMER B4A 2X9,NS,,,,
As You Like It,New,Sandwich,1660 Hollis St.,Halifax,NS,Scotia,B3J,,
Cora Breakfast and Lunch (277 Lacewood Drive),4.7,Breakfast and brunch,277 Lacewood Drive,Halifax,NS,B3M3Y7,,,
The Nook,4.8,Sandwich,2118 Gottingen St.,Halifax,NS,B3K,0C5,,
Fortune Doughnut,4.9,Desserts,2306 Gottingen,Halifax,NS,B3K,,,
PG's Cafe,New,Burgers,1266 Hollis Street Halifax,Ns B3j 1b3 Canada,NS,,,,
Healthyway Cafe,New,Healthy,6960 Mumford Rd,Halifax,NS,B3L,,,
The Cake Factory (Spring Garden),4.6,American,5994 Spring Garden Rd,Halifax,NS,B3H,1Y7,,
Second Cup ft. Pinkberry (185 Chain Lake Drive),4.5,Coffee & tea,185 Chain Lake Drive,Halifax,NS,B3S,,,
Bluenose II Restaurant,3.8,Seafood,1824 Hollis Street,Halifax,NS,B3J,1W4,,
Panada Pizza Dartmouth,New,Pizza,68 Highfield Park Dr,Dartmouth,NS,B3A,,,
Daily Grind Cafe & Bar,New,Coffee & tea,1475 Lower Water Street,,NS,,,,
Cafe Lara,5,Allergy friendly,2347 Agricola Street,Halifax,NS,B3K,4B7,,
Fairview Variety Quik-Way,4.9,Convenience,130 Main Ave,Halifax,NS,B3M,1B1,,
The Body Shop (Mumford Road),New,Personal care,Mumford Road,Halifax,NS,B3L,2H8,,
Showtime Variety,4.8,Convenience,32 Albro Lake Rd,Dartmouth,NS,Scotia,B3A,3X8,
Nena's Breakfast House,4.7,Breakfast and brunch,273 Wyse Rd,Dartmouth,NS,B3A,1N5,,
HARVEST | Clean Eats,4.9,Healthy,936 Bedford Hwy Bedford,Ns B4A,NS,,,,
Smokey's Restaurant,4.1,Breakfast and brunch,81 Wright Ave Dartmouth,Nova Scotia B3b 1h4 Canada,NS,,,,
The Bread Lounge Bakery,New,Breakfast and brunch,26 Akerley Boulevard Dartmouth,Ns B3b 1e4 Canada,NS,,,,
VINTEA Bubble House,New,Asian,644 Portland Street,Dartmouth,NS,B2W,6C4,,
Freshii (Dartmouth),4.5,Bowls,100 Ilsley Ave,Unit A,NS,,,,
The Dill Pickle Sandwich Bar,4.6,Salads,250 Baker Dr,Dartmouth,NS,6l4,,,
Chatime (Spring Garden),4.4,Asian,1480 Brenton Street,Halifax,NS,B3J,2K7,,
White Alley Bubble Tea,5,Bubble tea,1594 Granville Street,Halifax,NS,B3J,1X1,,
Fun and Shakes,5,Ice Cream & Frozen Yogurt,1365 Hollis St,Halifax,NS,Scotia,B3J,1T8,
Presotea (Chain Lake),4.8,Asian,201 Chain Lake Drive Halifax,Ns B3s 1c8,NS,,,,
Downtown Pizza and Donair,4.3,Pizza,215 Chain Lake Drive Halifax,Ns B3s 1c9,NS,,,,
Brothers Punjabi Flavors,4.7,Indian,51 Supreme Ct,Halifax,NS,B3n,0g1,,
Thai Express  (7001 Mumford Road),4.7,Thai,7001 Mumford Road Halifax,Ns B3l 4n9,NS,,,,
Greco Pizza (Hammonds Plains),New,Pizza,1210 Hammonds Plains Road,NS B4B 1B4,NS,,,,
Makhani Indian Restaurant,4.5,Indian,1595 Bedford Highway,NS B4A,NS,,,,
Cacao 70 (Halifax),4.4,Desserts,1875 Upper Water St,Halifax,NS,B3J,,,
BarBurrito: Nova Scotia: Cole Harbour,4.8,Mexican,4 Forest Hills Parkway ,Unit 1115A,NS,,,,
FIVE GUYS ARGYLE (NS-1915),4.7,Burgers,1630 Argyle St,Halifax,NS,B3J,,,
Pizza Pizza (1565 Argyle St.),4.6,Chicken Strips,1565 Argyle St.,Halifax,NS,B3J,2B2,,
Red Chillies Flavours of India,4.3,Comfort food,936 Bedford Hwy,Halifax,NS,B4A,,,
Beyond Temptation,4.6,Indian,5657 Spring Garden Road Suite 195,Halifax,NS,B3J,3R4,,
Beyond Pho Vietnamese Cuisine,4.7,Vietnamese,5518 Spring Garden Road Halifax,Ns B3j 1g5,NS,,,,
My Recipe Indian Multi Cuisine Restaurant,4.2,Indian,43 Boland Road,Dartmouth,NS,B3a,1m9,,
Classic Pizza,4.7,Pizza,590 Portland Street,Dartmouth,NS,B2W,,,
Happy Sushi Restaurant,4.6,Sushi,75 Peakview Way,Halifax,NS,B3M,0G2,,
Fong Sing Restaurant,4.7,Chinese,278 Lacewood Drive,Halifax,NS,B3M,3N8,,
Atithi Indian Restaurant,New,Indian,1312 Bedford Highway Bedford,Ns B4A,NS,,,,
Efty Dishes Restaurant,4.9,African,70 Lacewood Dr,Halifax,NS,B3M,,,
ZenQ (Halifax),4.4,Bubble Tea,1065 Barrington St,Halifax,NS,B3H,2P8,,
Boston Pizza (Downtown Halifax),4.5,Italian,1858 Granville Street,Halifax,NS,B3J,,,
Wild Leek • Vegan Food & Juice Bar,4.8,Vegetarian,2156 Windsor St,Halifax,NS,Scotia,B3K,1A1,
May Garden (Dartmouth),4.5,Chinese,136 Portland Street,Dartmouth,NS,B2Y,,,
Efes Turkish Cuisine,4.6,European,5986 Spring Garden Road,Halifax,NS,B3H,1Y7,,
Jessy's Pizza,New,Pizza,6041 North Street,Halifax,NS,B3K,1P1,,
Burger King #4923 (809 Victoria St. North),4.6,American,809 Victoria St. North,Kitchener,ON,N2B,,,
Pizza Express Stirling,4.3,Pizza,248 Stirling Avenue South 12a,Kitchener,ON,N2M,,,
Nova Era Bakery #3,4.8,American,376 King Street East,Kitchener,ON,N2G,2L5,,
SMK African Foods Inc,New,Deli,206-C King St E,,ON,,,,
Galito's Flame Grilled Chicken (Kitchener),New,Comfort food,29 King Street East,Kitchener,ON,N2G,2K4,,
Papa John's Pizza (517 Victoria St S),4.7,Pizza,517 Victoria St S,Kitchener,ON,N2M,,,
Bao Sandwich Bar,4.8,Asian,62 Balsam Street,Unit #B106,ON,,,,
Burger's Priest (Waterloo),4.6,Burgers,212 King Street South,Waterloo,ON,N2J,,,
Boardwalk Burgers Fries & Shakes (Waterloo),4.5,Burgers,65 University Avenue East ,Unit 13,ON,,,,
MrBeast Burger (1120 Victoria Street North),4.4,American,1120 Victoria Street North,Kitchener,ON,N2B,3T2,,
Pizza Pizza (185 King St. W),4.5,Chicken Strips,185 King St. West,Kitchener,ON,N2G,,,
Score Pizza (Waterloo),4.7,Pizza,80 King St S,Waterloo,ON,N2J,1P5,,
Mei King Restaurant,4.5,Chinese,82 Margaret Ave,Kitchener,ON,N2H,,,
Red Swan Pizza (Kitchener North),4.6,Pizza,1120 Victoria St N ,Unit 1B,ON,,,,
Top chicken,4.8,Korean,280 Lester Street,Unit 105,ON,,,,
Bianca's Pizza,4.5,Pizza,363 King St N,Waterloo,ON,N2J,2Z4,,
Topper's Pizza (Highland Rd),4.9,Pizza,324 Highland Road,Kitchener,ON,N2M,,,
Quick Sandwiches (King St S and Town Square),4.5,Sandwich,95 King St S,Waterloo,ON,N2j,,,
Later Pizza (Waterloo),4.8,Pizza,255 King Street North Unit 12,Waterloo,ON,N2J,4V2,,
Five Star Shawarma and Pizza,4.3,Mediterranean,585 Weber St N,4,ON,,,,
Cheez-Us Pizza,4.5,Pizza,380 King St N,2,ON,,,,
Mary Brown's Chicken (700 Strasburg Road),4.6,Chicken,700 Strasburg Rd,Kitchener,ON,N2E,2M2,,
Figaro's Pizza,4.8,Pizza,90 Weber Street North,Waterloo,ON,N2J,3G8,,
Three Kretans Greek Restaurant,4.6,Mediterranean,151 Frederick St,Kitchener,ON,N2H,2M2,,
Odd Burger (Waterloo),4.6,Vegetarian,75 King Street South,Waterloo,ON,N2J,1P2,,
Gino's Pizza (Highland Rd & Lawrence Ave),4.6,Pizza,370 Highland Rd W,Kitchener,ON,N2M,5J9,,
Church's Texas Chicken (247 King Street North),4.4,Comfort food,247 King Street North Unit 4,Waterloo,ON,N2J,2Y8,,
Manna’s Food Express,4.4,Indian,280 Lester Street,Waterloo,ON,,,,
The Works Craft Burgers & Beers (589 Fairway Rd S.),4.1,Burgers,589 Fairway Rd S,Kitchener,ON,N2C,1X4,,
Burger Stack,4.8,Burgers,255 Highview Dr,3,ON,,,,
McDonald's (Alpine St & Ottawa Rd),4.3,Burgers,715 Ottawa Street South,KITCHENER,ON,N2E,,,
Thyme Pizza N Rolls,4.8,Pizza,540 Westforest Trail,C,ON,,,,
