,Category,Province,Latitude,Rating,Sentiment_score,Sentiment
606,62,4,43.2397244,4.0,0.8365,1
607,62,4,43.2397244,4.0,0.9451,1
608,62,4,43.2397244,1.0,0.9782,1
609,62,4,43.2397244,5.0,0.9287,1
610,53,4,43.2280278,4.0,0.9801,1
611,53,4,43.2280278,5.0,0.9859,1
612,53,4,43.2280278,5.0,0.3291,0
613,53,4,43.2280278,5.0,0.9851,1
614,53,4,43.2280278,5.0,0.5572,1
615,55,4,43.2552422,5.0,0.9384,1
616,55,4,43.2552422,5.0,0.9434,1
617,55,4,43.2552422,4.0,0.9776,1
618,55,4,43.2552422,5.0,0.9517,1
619,55,4,43.2552422,5.0,0.7902,1
620,53,4,43.2267246,5.0,0.9761,1
621,53,4,43.2267246,5.0,0.9674,1
622,53,4,43.2267246,4.0,0.7906,1
623,53,4,43.2267246,3.0,0.5497,1
624,53,4,43.2267246,2.0,-0.7964,0
625,53,4,43.2380075,4.0,0.8964,1
626,53,4,43.2380075,5.0,0.9514,1
627,53,4,43.2380075,5.0,0.9628,1
628,53,4,43.2380075,1.0,-0.7605,0
629,53,4,43.2380075,5.0,0.8438,1
630,30,4,43.196447,5.0,0.9791,1
631,30,4,43.196447,5.0,0.4588,0
632,30,4,43.196447,5.0,0.9714,1
633,30,4,43.196447,5.0,0.9641,1
634,30,4,43.196447,5.0,0.8797,1
635,90,4,43.2548636,4.0,0.8834,1
636,90,4,43.2548636,5.0,0.7553,1
637,90,4,43.2548636,5.0,0.8658,1
638,90,4,43.2548636,5.0,0.9338,1
639,90,4,43.2548636,4.0,0.9531,1
640,62,4,43.2286092,1.0,0.3612,0
641,62,4,43.2286092,3.0,0.5336,1
642,62,4,43.2286092,5.0,0.872,1
643,62,4,43.2286092,1.0,-0.8955,0
644,62,4,43.2286092,5.0,0.9463,1
645,53,4,43.2016524,5.0,0.9984,1
646,53,4,43.2016524,5.0,0.8384,1
647,53,4,43.2016524,1.0,0.6832,1
648,53,4,43.2016524,1.0,0.5106,1
649,53,4,43.2016524,5.0,0.9814,1
650,68,4,43.2601408,4.0,0.8934,1
651,68,4,43.2601408,3.0,-0.1637,0
652,68,4,43.2601408,2.0,-0.0498,0
653,68,4,43.2601408,1.0,0.0,0
654,68,4,43.2601408,1.0,-0.7269,0
655,68,4,43.1936327,5.0,0.3315,0
656,68,4,43.1936327,2.0,0.3498,0
657,68,4,43.1936327,5.0,0.907,1
658,68,4,43.1936327,5.0,0.9837,1
659,68,4,43.1936327,1.0,-0.9607,0
660,25,4,43.2551712,5.0,0.8151,1
661,25,4,43.2551712,4.0,0.9589,1
662,25,4,43.2551712,4.0,0.961,1
663,25,4,43.2551712,5.0,0.9505,1
664,25,4,43.2551712,4.0,0.9402,1
665,30,4,43.2555888,5.0,0.9169,1
666,30,4,43.2555888,1.0,-0.4767,0
667,30,4,43.2555888,4.0,0.9716,1
668,30,4,43.2555888,1.0,-0.8519,0
669,30,4,43.2555888,5.0,0.9794,1
670,5,4,43.2410681,3.0,0.9565,1
671,5,4,43.2410681,5.0,0.938,1
672,5,4,43.2410681,5.0,0.8977,1
673,5,4,43.2410681,2.0,0.0098,0
674,5,4,43.2410681,5.0,0.7906,1
675,2,4,44.2323646,5.0,0.923,1
676,2,4,44.2323646,1.0,-0.7579,0
677,2,4,44.2323646,5.0,0.4404,0
678,2,4,44.2323646,1.0,-0.2023,0
679,2,4,44.2323646,2.0,0.0,0
680,20,4,44.2436099,4.0,0.9682,1
681,20,4,44.2436099,2.0,-0.6801,0
682,20,4,44.2436099,3.0,0.5859,1
683,20,4,44.2436099,5.0,0.5994,1
684,20,4,44.2436099,5.0,0.9459,1
685,41,4,44.2303621,5.0,0.9809,1
686,41,4,44.2303621,5.0,0.2833,0
687,41,4,44.2303621,5.0,0.8519,1
688,41,4,44.2303621,1.0,-0.9898,0
689,41,4,44.2303621,5.0,0.6705,1
690,17,4,44.2330309,5.0,0.9888,1
691,17,4,44.2330309,5.0,0.9423,1
692,17,4,44.2330309,5.0,0.9371,1
693,17,4,44.2330309,1.0,-0.3384,0
694,17,4,44.2330309,5.0,0.9848,1
695,75,4,44.232227,5.0,0.9001,1
696,75,4,44.232227,5.0,0.9097,1
697,75,4,44.232227,2.0,0.1599,0
698,75,4,44.232227,5.0,0.012,0
699,75,4,44.232227,5.0,0.9679,1
700,30,4,44.2359009,5.0,0.9888,1
701,30,4,44.2359009,5.0,0.9423,1
702,30,4,44.2359009,5.0,0.9371,1
703,30,4,44.2359009,1.0,-0.3384,0
704,30,4,44.2359009,5.0,0.9848,1
705,2,4,44.2312743,5.0,0.9349,1
706,2,4,44.2312743,1.0,-0.3944,0
707,2,4,44.2312743,1.0,-0.5994,0
708,2,4,44.2312743,1.0,-0.3658,0
709,2,4,44.2312743,1.0,-0.5106,0
710,41,4,44.2436917,1.0,-0.4588,0
711,41,4,44.2436917,4.0,0.9118,1
712,41,4,44.2436917,1.0,0.5912,1
713,41,4,44.2436917,1.0,-0.4767,0
714,41,4,44.2436917,4.0,0.872,1
715,44,4,44.2326697,5.0,0.9792,1
716,44,4,44.2326697,3.0,-0.379,0
717,44,4,44.2326697,5.0,0.9774,1
718,44,4,44.2326697,4.0,0.8978,1
719,44,4,44.2326697,4.0,0.6369,1
720,2,4,44.2653872,5.0,0.9974,1
721,2,4,44.2653872,5.0,0.7798,1
722,2,4,44.2653872,3.0,0.8176,1
723,2,4,44.2653872,3.0,0.8945,1
724,2,4,44.2653872,3.0,-0.6908,0
725,14,4,44.2463201,5.0,0.8206,1
726,14,4,44.2463201,5.0,0.9947,1
727,14,4,44.2463201,5.0,0.9782,1
728,14,4,44.2463201,5.0,0.987,1
729,14,4,44.2463201,5.0,0.9935,1
730,13,4,44.2309171,5.0,0.8655,1
731,13,4,44.2309171,5.0,0.7804,1
732,13,4,44.2309171,5.0,0.9136,1
733,13,4,44.2309171,5.0,0.9473,1
734,13,4,44.2309171,5.0,0.9337,1
735,14,4,44.2491857,4.0,0.8948,1
736,14,4,44.2491857,5.0,0.8917,1
737,14,4,44.2491857,4.0,0.9961,1
738,14,4,44.2491857,5.0,0.9451,1
739,14,4,44.2491857,5.0,0.8442,1
740,14,4,44.2365828,5.0,0.9336,1
741,14,4,44.2365828,5.0,0.9029,1
742,14,4,44.2365828,5.0,0.9762,1
743,14,4,44.2365828,4.0,0.7023,1
744,14,4,44.2365828,4.0,0.9682,1
745,9,4,44.2494964,5.0,0.971,1
746,9,4,44.2494964,3.0,0.51,1
747,9,4,44.2494964,5.0,0.0571,0
748,9,4,44.2494964,5.0,0.9569,1
749,9,4,44.2494964,5.0,0.6309,1
750,9,4,44.2563109,5.0,0.8906,1
751,9,4,44.2563109,1.0,-0.9361,0
752,9,4,44.2563109,1.0,-0.9518,0
753,9,4,44.2563109,5.0,-0.1045,0
754,9,4,44.2563109,3.0,-0.685,0
755,52,4,44.2185519,4.0,-0.5733,0
756,52,4,44.2185519,3.0,0.9022,1
757,52,4,44.2185519,5.0,0.4939,0
758,52,4,44.2185519,5.0,0.9806,1
759,52,4,44.2185519,3.0,0.5986,1
760,40,4,44.2802152,5.0,0.8166,1
761,40,4,44.2802152,3.0,0.5775,1
762,40,4,44.2802152,1.0,-0.8126,0
763,40,4,44.2802152,5.0,0.9412,1
764,40,4,44.2802152,1.0,-0.1851,0
765,68,4,44.3191962,5.0,0.9653,1
766,68,4,44.3191962,5.0,0.9738,1
767,68,4,44.3191962,5.0,0.8834,1
768,68,4,44.3191962,5.0,0.9528,1
769,68,4,44.3191962,5.0,0.9822,1
770,54,4,44.2503248,5.0,0.9416,1
771,54,4,44.2503248,4.0,0.9044,1
772,54,4,44.2503248,5.0,0.9831,1
773,54,4,44.2503248,3.0,0.9428,1
774,54,4,44.2503248,1.0,0.8148,1
775,36,4,44.2380412,5.0,0.9712,1
776,36,4,44.2380412,1.0,0.7137,1
777,36,4,44.2380412,1.0,-0.7842,0
778,36,4,44.2380412,1.0,-0.6471,0
779,36,4,44.2380412,3.0,0.9555,1
780,55,4,44.2312954,4.0,0.9343,1
781,55,4,44.2312954,5.0,-0.4226,0
782,55,4,44.2312954,5.0,0.778,1
783,55,4,44.2312954,5.0,0.9438,1
784,55,4,44.2312954,2.0,0.2382,0
785,68,4,44.2324202,1.0,-0.7056,0
786,68,4,44.2324202,1.0,0.6064,1
787,68,4,44.2324202,4.0,0.9737,1
788,68,4,44.2324202,2.0,-0.2547,0
789,68,4,44.2324202,5.0,0.9001,1
790,56,4,44.27019,5.0,0.9442,1
791,56,4,44.27019,4.0,0.1727,0
792,56,4,44.27019,5.0,0.9618,1
793,56,4,44.27019,5.0,0.8074,1
794,56,4,44.27019,5.0,0.9877,1
795,55,4,44.231393,3.0,0.4404,0
796,55,4,44.231393,5.0,0.8398,1
797,55,4,44.231393,5.0,0.95,1
798,55,4,44.231393,4.0,0.9579,1
799,55,4,44.231393,5.0,0.8573,1
800,17,4,44.2494964,5.0,0.8979,1
801,17,4,44.2494964,5.0,0.9712,1
802,17,4,44.2494964,5.0,0.8225,1
803,17,4,44.2494964,5.0,0.5267,1
804,17,4,44.2494964,5.0,-0.7126,0
805,76,4,44.232436,4.0,0.0933,0
806,76,4,44.232436,5.0,0.9787,1
807,76,4,44.232436,5.0,0.8704,1
808,76,4,44.232436,1.0,0.3612,0
809,76,4,44.232436,5.0,0.854,1
810,17,4,44.2578996,4.0,0.9552,1
811,17,4,44.2578996,5.0,0.9509,1
812,17,4,44.2578996,5.0,0.9705,1
813,17,4,44.2578996,1.0,-0.7983,0
814,17,4,44.2578996,5.0,0.8885,1
815,36,4,44.232804,5.0,0.9542,1
816,36,4,44.232804,5.0,0.9854,1
817,36,4,44.232804,5.0,0.9901,1
818,36,4,44.232804,5.0,0.9204,1
819,36,4,44.232804,3.0,0.8402,1
820,68,4,44.235382,4.0,0.9593,1
821,68,4,44.235382,4.0,0.6115,1
822,68,4,44.235382,3.0,0.9862,1
823,68,4,44.235382,4.0,0.5279,1
824,68,4,44.235382,5.0,0.4404,0
825,82,4,44.2347888,3.0,0.9756,1
826,82,4,44.2347888,1.0,-0.4822,0
827,82,4,44.2347888,1.0,-0.7938,0
828,82,4,44.2347888,2.0,-0.6538,0
829,82,4,44.2347888,2.0,0.6627,1
830,84,4,44.22887,5.0,0.8765,1
831,84,4,44.22887,5.0,0.9978,1
832,84,4,44.22887,4.0,0.7906,1
833,84,4,44.22887,5.0,0.9906,1
834,84,4,44.22887,5.0,0.9604,1
835,2,4,44.2669846,1.0,-0.918,0
836,2,4,44.2669846,1.0,-0.3919,0
837,2,4,44.2669846,1.0,0.296,0
838,2,4,44.2669846,1.0,-0.863,0
839,2,4,44.2669846,5.0,0.882,1
840,68,4,44.2327334,3.0,0.7673,1
841,68,4,44.2327334,4.0,0.7579,1
842,68,4,44.2327334,5.0,0.979,1
843,68,4,44.2327334,5.0,0.7479,1
844,68,4,44.2327334,1.0,0.0,0
845,24,4,44.2330039,1.0,-0.8074,0
846,24,4,44.2330039,1.0,0.0,0
847,24,4,44.2330039,1.0,-0.0258,0
848,24,4,44.2330039,1.0,-0.4172,0
849,24,4,44.2330039,1.0,-0.4526,0
850,49,4,44.2371963,1.0,-0.8771,0
851,49,4,44.2371963,5.0,0.6908,1
852,49,4,44.2371963,4.0,0.5187,1
853,49,4,44.2371963,5.0,0.9493,1
854,49,4,44.2371963,5.0,0.891,1
855,74,4,44.2600679,4.0,0.9744,1
856,74,4,44.2600679,5.0,0.9399,1
857,74,4,44.2600679,4.0,0.875,1
858,74,4,44.2600679,1.0,0.2206,0
859,74,4,44.2600679,2.0,0.0538,0
860,23,4,44.2458245,5.0,0.9748,1
861,23,4,44.2458245,4.0,-0.1382,0
862,23,4,44.2458245,1.0,0.9146,1
863,23,4,44.2458245,1.0,-0.8744,0
864,23,4,44.2458245,5.0,0.968,1
865,36,4,44.2380412,5.0,0.9712,1
866,36,4,44.2380412,1.0,0.7137,1
867,36,4,44.2380412,1.0,-0.7842,0
868,36,4,44.2380412,1.0,-0.6471,0
869,36,4,44.2380412,3.0,0.9555,1
870,84,4,44.2328163,5.0,0.9893,1
871,84,4,44.2328163,5.0,0.96,1
872,84,4,44.2328163,5.0,0.9729,1
873,84,4,44.2328163,5.0,0.8807,1
874,84,4,44.2328163,5.0,0.9775,1
875,63,4,44.2340724,5.0,0.9824,1
876,63,4,44.2340724,5.0,0.9422,1
877,63,4,44.2340724,5.0,0.9836,1
878,63,4,44.2340724,1.0,0.1026,0
879,63,4,44.2340724,3.0,0.886,1
880,54,4,44.2667844,5.0,0.9617,1
881,54,4,44.2667844,5.0,0.9022,1
882,54,4,44.2667844,1.0,0.3214,0
883,54,4,44.2667844,5.0,0.8573,1
884,54,4,44.2667844,3.0,0.5422,1
885,16,4,44.2326709,3.0,0.9601,1
886,16,4,44.2326709,5.0,0.9246,1
887,16,4,44.2326709,5.0,0.959,1
888,16,4,44.2326709,5.0,0.9795,1
889,16,4,44.2326709,5.0,0.8199,1
890,37,4,44.2665537,5.0,0.9798,1
891,37,4,44.2665537,3.0,-0.9546,0
892,37,4,44.2665537,3.0,-0.4065,0
893,37,4,44.2665537,1.0,-0.291,0
894,37,4,44.2665537,5.0,0.8725,1
895,81,4,44.244499,4.0,0.8739,1
896,81,4,44.244499,5.0,0.9617,1
897,81,4,44.244499,5.0,0.9633,1
898,81,4,44.244499,5.0,0.7841,1
899,81,4,44.244499,5.0,0.9716,1
900,2,4,43.0070096,5.0,0.7423,1
901,2,4,43.0070096,2.0,0.7239,1
902,2,4,43.0070096,2.0,-0.6361,0
903,2,4,43.0070096,1.0,0.8316,1
904,2,4,43.0070096,1.0,0.836,1
905,22,4,42.9828126,4.0,0.8442,1
906,22,4,42.9828126,5.0,0.9793,1
907,22,4,42.9828126,5.0,0.967,1
908,22,4,42.9828126,5.0,0.9753,1
909,22,4,42.9828126,1.0,-0.9649,0
910,17,4,42.9828126,5.0,0.9789,1
911,17,4,42.9828126,5.0,0.3599,0
912,17,4,42.9828126,4.0,0.8126,1
913,17,4,42.9828126,5.0,0.9169,1
914,17,4,42.9828126,5.0,-0.2023,0
915,75,4,42.986092,5.0,0.9678,1
916,75,4,42.986092,1.0,0.6524,1
917,75,4,42.986092,5.0,0.9595,1
918,75,4,42.986092,5.0,0.926,1
919,75,4,42.986092,5.0,0.9815,1
920,30,4,43.0075335,4.0,0.9845,1
921,30,4,43.0075335,5.0,0.9784,1
922,30,4,43.0075335,5.0,0.1531,0
923,30,4,43.0075335,1.0,-0.6369,0
924,30,4,43.0075335,5.0,0.9595,1
925,2,4,42.9837858,1.0,-0.3988,0
926,2,4,42.9837858,5.0,0.9254,1
927,2,4,42.9837858,5.0,0.8481,1
928,2,4,42.9837858,5.0,0.8994,1
929,2,4,42.9837858,4.0,0.8518,1
930,17,4,42.9921329,1.0,0.8143,1
931,17,4,42.9921329,5.0,0.9313,1
932,17,4,42.9921329,1.0,-0.9542,0
933,17,4,42.9921329,1.0,-0.6115,0
934,17,4,42.9921329,1.0,0.5522,1
935,41,4,42.9962274,1.0,-0.7996,0
936,41,4,42.9962274,4.0,0.9678,1
937,41,4,42.9962274,1.0,-0.5856,0
938,41,4,42.9962274,1.0,-0.4588,0
939,41,4,42.9962274,1.0,0.1128,0
940,14,4,42.9787225,5.0,0.9818,1
941,14,4,42.9787225,5.0,0.8638,1
942,14,4,42.9787225,5.0,0.9279,1
943,14,4,42.9787225,5.0,0.8442,1
944,14,4,42.9787225,5.0,0.6369,1
945,20,4,43.016315,5.0,0.9831,1
946,20,4,43.016315,1.0,-0.7574,0
947,20,4,43.016315,4.0,0.9578,1
948,20,4,43.016315,5.0,0.9726,1
949,20,4,43.016315,1.0,-0.9001,0
950,54,4,43.0309715,5.0,0.9669,1
951,54,4,43.0309715,1.0,0.2828,0
952,54,4,43.0309715,1.0,-0.9567,0
953,54,4,43.0309715,5.0,0.8132,1
954,54,4,43.0309715,5.0,0.9698,1
955,31,4,42.9936748,4.0,0.9576,1
956,31,4,42.9936748,5.0,0.9935,1
957,31,4,42.9936748,5.0,0.9606,1
958,31,4,42.9936748,1.0,0.96,1
959,31,4,42.9936748,5.0,0.9578,1
960,20,4,42.9902358,5.0,0.9826,1
961,20,4,42.9902358,5.0,0.9429,1
962,20,4,42.9902358,5.0,0.891,1
963,20,4,42.9902358,5.0,0.875,1
964,20,4,42.9902358,5.0,0.8271,1
965,8,4,42.9838305,5.0,0.891,1
966,8,4,42.9838305,5.0,0.9654,1
967,8,4,42.9838305,5.0,0.9549,1
968,8,4,42.9838305,5.0,0.984,1
969,8,4,42.9838305,2.0,0.9578,1
970,91,4,43.0020618,2.0,0.6863,1
971,91,4,43.0020618,1.0,0.0,0
972,91,4,43.0020618,1.0,-0.85,0
973,91,4,43.0020618,5.0,0.9552,1
974,91,4,43.0020618,4.0,-0.3612,0
975,2,4,43.0016338,5.0,0.987,1
976,2,4,43.0016338,4.0,0.7691,1
977,2,4,43.0016338,5.0,0.8448,1
978,2,4,43.0016338,5.0,0.9134,1
979,2,4,43.0016338,3.0,0.8751,1
980,13,4,42.9770524,5.0,0.9598,1
981,13,4,42.9770524,3.0,0.5383,1
982,13,4,42.9770524,1.0,0.5864,1
983,13,4,42.9770524,4.0,0.6597,1
984,13,4,42.9770524,5.0,0.996,1
985,64,4,42.9438696,4.0,0.9869,1
986,64,4,42.9438696,5.0,0.868,1
987,64,4,42.9438696,5.0,0.6433,1
988,64,4,42.9438696,5.0,0.3744,0
989,64,4,42.9438696,5.0,0.9742,1
990,91,4,42.984676,1.0,-0.4416,0
991,91,4,42.984676,1.0,-0.7641,0
992,91,4,42.984676,1.0,-0.8585,0
993,91,4,42.984676,5.0,0.9313,1
994,91,4,42.984676,1.0,0.8422,1
995,2,4,42.9692317,5.0,0.8176,1
996,2,4,42.9692317,5.0,0.9778,1
997,2,4,42.9692317,5.0,0.9545,1
998,2,4,42.9692317,5.0,0.9223,1
999,2,4,42.9692317,5.0,0.5994,1
1000,68,4,43.0272736,2.0,0.7131,1
1001,68,4,43.0272736,4.0,0.7902,1
1002,68,4,43.0272736,5.0,0.9659,1
1003,68,4,43.0272736,1.0,-0.5267,0
1004,68,4,43.0272736,5.0,0.9849,1
1005,14,4,43.0069619,5.0,0.5789,1
1006,14,4,43.0069619,5.0,0.9788,1
1007,14,4,43.0069619,4.0,0.9574,1
1008,14,4,43.0069619,5.0,0.9716,1
1009,14,4,43.0069619,5.0,0.9805,1
1010,14,4,42.9948923,5.0,0.9722,1
1011,14,4,42.9948923,5.0,0.9946,1
1012,14,4,42.9948923,5.0,0.9854,1
1013,14,4,42.9948923,4.0,0.9442,1
1014,14,4,42.9948923,3.0,0.9508,1
1015,63,4,42.9685079,5.0,0.9858,1
1016,63,4,42.9685079,5.0,0.7759,1
1017,63,4,42.9685079,5.0,0.9824,1
1018,63,4,42.9685079,5.0,0.887,1
1019,63,4,42.9685079,5.0,0.9818,1
1020,29,4,42.9468412,5.0,0.8847,1
1021,29,4,42.9468412,5.0,0.9313,1
1022,29,4,42.9468412,5.0,0.8908,1
1023,29,4,42.9468412,5.0,0.0877,0
1024,29,4,42.9468412,5.0,0.9557,1
1025,2,4,42.9826361,3.0,-0.7715,0
1026,2,4,42.9826361,1.0,-0.424,0
1027,2,4,42.9826361,4.0,0.7832,1
1028,2,4,42.9826361,3.0,0.9136,1
1029,2,4,42.9826361,1.0,-0.1815,0
1030,14,4,42.9787225,5.0,0.9818,1
1031,14,4,42.9787225,5.0,0.8638,1
1032,14,4,42.9787225,5.0,0.9279,1
1033,14,4,42.9787225,5.0,0.8442,1
1034,14,4,42.9787225,5.0,0.6369,1
1035,74,4,42.9999258,5.0,0.975,1
1036,74,4,42.9999258,5.0,0.3291,0
1037,74,4,42.9999258,5.0,0.9675,1
1038,74,4,42.9999258,4.0,0.973,1
1039,74,4,42.9999258,5.0,0.9735,1
1040,68,4,42.962247,4.0,0.8834,1
1041,68,4,42.962247,5.0,-0.5994,0
1042,68,4,42.962247,5.0,0.9768,1
1043,68,4,42.962247,5.0,0.8442,1
1044,68,4,42.962247,5.0,0.8832,1
1045,9,4,42.9826361,3.0,-0.7715,0
1046,9,4,42.9826361,1.0,-0.424,0
1047,9,4,42.9826361,4.0,0.7832,1
1048,9,4,42.9826361,3.0,0.9136,1
1049,9,4,42.9826361,1.0,-0.1815,0
1050,2,4,42.9331923,4.0,0.9136,1
1051,2,4,42.9331923,3.0,0.9727,1
1052,2,4,42.9331923,1.0,-0.9576,0
1053,2,4,42.9331923,4.0,0.9715,1
1054,2,4,42.9331923,4.0,0.8703,1
1055,14,4,42.9419143,3.0,0.5279,1
1056,14,4,42.9419143,1.0,-0.7845,0
1057,14,4,42.9419143,2.0,-0.6858,0
1058,14,4,42.9419143,5.0,0.1604,0
1059,14,4,42.9419143,1.0,-0.5207,0
1060,67,4,42.9825955,5.0,0.923,1
1061,67,4,42.9825955,5.0,0.9469,1
1062,67,4,42.9825955,5.0,0.9431,1
1063,67,4,42.9825955,5.0,0.9535,1
1064,67,4,42.9825955,5.0,0.5106,1
1065,9,4,42.9857358,4.0,0.9914,1
1066,9,4,42.9857358,4.0,0.9647,1
1067,9,4,42.9857358,5.0,0.9664,1
1068,9,4,42.9857358,5.0,0.9393,1
1069,9,4,42.9857358,5.0,0.9626,1
1070,68,4,43.0310794,5.0,0.8481,1
1071,68,4,43.0310794,5.0,0.8755,1
1072,68,4,43.0310794,5.0,0.9905,1
1073,68,4,43.0310794,4.0,0.8421,1
1074,68,4,43.0310794,1.0,-0.2982,0
1075,31,4,42.9787552,5.0,0.8442,1
1076,31,4,42.9787552,4.0,0.93,1
1077,31,4,42.9787552,5.0,0.9287,1
1078,31,4,42.9787552,5.0,0.0,0
1079,31,4,42.9787552,5.0,0.9287,1
1080,48,4,43.0018191,4.0,0.9231,1
1081,48,4,43.0018191,5.0,0.8625,1
1082,48,4,43.0018191,3.0,0.0772,0
1083,48,4,43.0018191,1.0,0.5719,1
1084,48,4,43.0018191,5.0,0.8221,1
1085,9,4,43.0099506,5.0,0.977,1
1086,9,4,43.0099506,4.0,0.9793,1
1087,9,4,43.0099506,2.0,0.4503,0
1088,9,4,43.0099506,5.0,0.93,1
1089,9,4,43.0099506,4.0,0.8431,1
1090,64,4,43.0129525,5.0,0.9451,1
1091,64,4,43.0129525,5.0,0.9663,1
1092,64,4,43.0129525,5.0,0.9552,1
1093,64,4,43.0129525,5.0,0.9382,1
1094,64,4,43.0129525,5.0,0.9422,1
1095,29,4,43.0074407,5.0,0.964,1
1096,29,4,43.0074407,5.0,0.8885,1
1097,29,4,43.0074407,5.0,0.9274,1
1098,29,4,43.0074407,5.0,0.9168,1
1099,29,4,43.0074407,5.0,0.5719,1
1100,13,4,42.9320992,4.0,0.7615,1
1101,13,4,42.9320992,1.0,-0.1893,0
1102,13,4,42.9320992,3.0,-0.296,0
1103,13,4,42.9320992,5.0,0.9726,1
1104,13,4,42.9320992,5.0,0.9552,1
1105,76,4,42.9374222,5.0,0.9524,1
1106,76,4,42.9374222,4.0,0.9541,1
1107,76,4,42.9374222,5.0,0.9571,1
1108,76,4,42.9374222,4.0,0.952,1
1109,76,4,42.9374222,5.0,0.9691,1
1110,36,4,43.0309715,5.0,0.8798,1
1111,36,4,43.0309715,5.0,0.9838,1
1112,36,4,43.0309715,5.0,0.946,1
1113,36,4,43.0309715,5.0,0.9565,1
1114,36,4,43.0309715,5.0,0.9826,1
1115,9,4,42.9265298,5.0,0.9538,1
1116,9,4,42.9265298,3.0,0.836,1
1117,9,4,42.9265298,1.0,-0.802,0
1118,9,4,42.9265298,1.0,-0.9793,0
1119,9,4,42.9265298,1.0,-0.8625,0
1120,14,4,42.9984469,5.0,0.8316,1
1121,14,4,42.9984469,5.0,0.7964,1
1122,14,4,42.9984469,5.0,0.9167,1
1123,14,4,42.9984469,5.0,0.7845,1
1124,14,4,42.9984469,5.0,0.9217,1
1125,2,4,42.9874483,5.0,0.9843,1
1126,2,4,42.9874483,4.0,0.9461,1
1127,2,4,42.9874483,5.0,0.868,1
1128,2,4,42.9874483,4.0,0.765,1
1129,2,4,42.9874483,5.0,0.9081,1
1130,64,4,42.96443,1.0,-0.7717,0
1131,64,4,42.96443,5.0,0.3902,0
1132,64,4,42.96443,3.0,0.8442,1
1133,64,4,42.96443,5.0,0.9091,1
1134,64,4,42.96443,5.0,0.1434,0
1135,2,5,45.5150172,5.0,0.9822,1
1136,2,5,45.5150172,5.0,0.9707,1
1137,2,5,45.5150172,1.0,0.296,0
1138,2,5,45.5150172,2.0,0.6424,1
1139,2,5,45.5150172,5.0,0.9359,1
1140,68,5,45.5146028,3.0,0.9877,1
1141,68,5,45.5146028,5.0,0.9192,1
1142,68,5,45.5146028,1.0,0.4242,0
1143,68,5,45.5146028,5.0,0.875,1
1144,68,5,45.5146028,1.0,-0.7758,0
1145,76,5,45.5183879,5.0,0.9844,1
1146,76,5,45.5183879,5.0,0.7964,1
1147,76,5,45.5183879,5.0,0.9709,1
1148,76,5,45.5183879,5.0,0.9117,1
1149,76,5,45.5183879,5.0,0.8779,1
1150,75,5,45.5001751,4.0,0.4203,0
1151,75,5,45.5001751,5.0,0.0,0
1152,75,5,45.5001751,5.0,0.8906,1
1153,75,5,45.5001751,5.0,0.3612,0
1154,75,5,45.5001751,5.0,0.765,1
1155,68,5,45.4981247,2.0,0.8561,1
1156,68,5,45.4981247,5.0,0.9559,1
1157,68,5,45.4981247,4.0,0.8597,1
1158,68,5,45.4981247,2.0,0.9246,1
1159,68,5,45.4981247,5.0,0.9393,1
1160,41,5,45.4960044,3.0,0.9689,1
1161,41,5,45.4960044,5.0,0.9881,1
1162,41,5,45.4960044,5.0,0.8225,1
1163,41,5,45.4960044,4.0,0.8934,1
1164,41,5,45.4960044,1.0,-0.9034,0
1165,31,5,45.5224508,5.0,0.986,1
1166,31,5,45.5224508,5.0,0.9278,1
1167,31,5,45.5224508,5.0,0.9537,1
1168,31,5,45.5224508,5.0,0.9857,1
1169,31,5,45.5224508,5.0,0.9908,1
1170,17,5,45.5157648,3.0,0.4767,0
1171,17,5,45.5157648,5.0,0.7663,1
1172,17,5,45.5157648,1.0,-0.9303,0
1173,17,5,45.5157648,1.0,-0.5849,0
1174,17,5,45.5157648,4.0,0.9155,1
1175,20,5,45.462389,4.0,0.5472,1
1176,20,5,45.462389,1.0,-0.6508,0
1177,20,5,45.462389,1.0,-0.8126,0
1178,20,5,45.462389,5.0,0.9802,1
1179,20,5,45.462389,1.0,0.3318,0
1180,6,5,45.536967,5.0,0.9635,1
1181,6,5,45.536967,5.0,0.7783,1
1182,6,5,45.536967,5.0,0.8313,1
1183,6,5,45.536967,5.0,0.6369,1
1184,6,5,45.536967,5.0,0.9186,1
1185,73,5,45.5057235,4.0,0.9559,1
1186,73,5,45.5057235,4.0,0.7217,1
1187,73,5,45.5057235,5.0,0.9744,1
1188,73,5,45.5057235,5.0,0.784,1
1189,73,5,45.5057235,5.0,0.8744,1
1190,75,5,45.4999244,5.0,0.9081,1
1191,75,5,45.4999244,4.0,0.6486,1
1192,75,5,45.4999244,1.0,0.8519,1
1193,75,5,45.4999244,5.0,0.8221,1
1194,75,5,45.4999244,5.0,0.807,1
1195,2,5,45.50711,4.0,0.8316,1
1196,2,5,45.50711,5.0,0.4939,0
1197,2,5,45.50711,5.0,0.9699,1
1198,2,5,45.50711,4.0,0.4404,0
1199,2,5,45.50711,4.0,0.4215,0
1200,41,4,43.005,5.0,0.9501,1
1201,41,4,43.005,3.0,-0.3459,0
1202,41,4,43.005,1.0,-0.8453,0
1203,41,4,43.005,4.0,0.9401,1
1204,41,4,43.005,1.0,-0.7639,0
1205,74,5,45.5029277,5.0,0.836,1
1206,74,5,45.5029277,5.0,0.5719,1
